country,iso_code,date,total_vaccinations,people_vaccinated,daily_vaccinations,daily_vaccinations_per_million,vaccines,Lat,Long_
Argentina,ARG,12/29/2020,700,,,,Sputnik V,-34,-64
Argentina,ARG,12/30/2020,,,15656,346,Sputnik V,-34,-64
Argentina,ARG,12/31/2020,32013,,15656,346,Sputnik V,-34,-64
Argentina,ARG,1/1/2021,,,11070,245,Sputnik V,-34,-64
Argentina,ARG,1/2/2021,,,8776,194,Sputnik V,-34,-64
Argentina,ARG,1/3/2021,,,7400,164,Sputnik V,-34,-64
Argentina,ARG,1/4/2021,39599,,6483,143,Sputnik V,-34,-64
Argentina,ARG,1/5/2021,,,7984,177,Sputnik V,-34,-64
Argentina,ARG,1/6/2021,,,8173,181,Sputnik V,-34,-64
Argentina,ARG,1/7/2021,,,8363,185,Sputnik V,-34,-64
Argentina,ARG,1/8/2021,107542,,10519,233,Sputnik V,-34,-64
Argentina,ARG,1/9/2021,,,11942,264,Sputnik V,-34,-64
Argentina,ARG,1/10/2021,,,13365,296,Sputnik V,-34,-64
Argentina,ARG,1/11/2021,,,14788,327,Sputnik V,-34,-64
Argentina,ARG,1/12/2021,,,14056,311,Sputnik V,-34,-64
Argentina,ARG,1/13/2021,166833,,13323,295,Sputnik V,-34,-64
Argentina,ARG,1/14/2021,,,13320,295,Sputnik V,-34,-64
Argentina,ARG,1/15/2021,200759,,13317,295,Sputnik V,-34,-64
Argentina,ARG,1/16/2021,,,12971,287,Sputnik V,-34,-64
Argentina,ARG,1/17/2021,,,12624,279,Sputnik V,-34,-64
Argentina,ARG,1/18/2021,,,12278,272,Sputnik V,-34,-64
Argentina,ARG,1/19/2021,,,11932,264,Sputnik V,-34,-64
Argentina,ARG,1/20/2021,247933,243539,11586,256,Sputnik V,-34,-64
Argentina,ARG,1/21/2021,265724,249372,11704,259,Sputnik V,-34,-64
Argentina,ARG,1/22/2021,279602,254456,11263,249,Sputnik V,-34,-64
Argentina,ARG,1/23/2021,288064,258876,11124,246,Sputnik V,-34,-64
Argentina,ARG,1/24/2021,292023,260036,10342,229,Sputnik V,-34,-64
Austria,AUT,1/5/2021,8360,8360,,,Pfizer/BioNTech,47.3333,13.3333
Austria,AUT,1/6/2021,,,3368,374,Pfizer/BioNTech,47.3333,13.3333
Austria,AUT,1/7/2021,15095,15095,3368,374,Pfizer/BioNTech,47.3333,13.3333
Austria,AUT,1/8/2021,30150,30150,7263,806,Pfizer/BioNTech,47.3333,13.3333
Austria,AUT,1/9/2021,31525,31525,5791,643,Pfizer/BioNTech,47.3333,13.3333
Austria,AUT,1/10/2021,31885,31885,4705,522,Pfizer/BioNTech,47.3333,13.3333
Austria,AUT,1/11/2021,38545,38545,5031,559,Pfizer/BioNTech,47.3333,13.3333
Austria,AUT,1/12/2021,52925,52925,6366,707,Pfizer/BioNTech,47.3333,13.3333
Austria,AUT,1/13/2021,63280,63280,7365,818,Pfizer/BioNTech,47.3333,13.3333
Austria,AUT,1/14/2021,74100,74100,8429,936,Pfizer/BioNTech,47.3333,13.3333
Austria,AUT,1/15/2021,84380,84380,7747,860,Pfizer/BioNTech,47.3333,13.3333
Austria,AUT,1/16/2021,87195,87195,7953,883,Pfizer/BioNTech,47.3333,13.3333
Austria,AUT,1/17/2021,102790,102790,10129,1125,Pfizer/BioNTech,47.3333,13.3333
Austria,AUT,1/18/2021,,,11852,1316,Pfizer/BioNTech,47.3333,13.3333
Austria,AUT,1/19/2021,140232,140232,12472,1385,Pfizer/BioNTech,47.3333,13.3333
Austria,AUT,1/20/2021,150703,150703,12489,1387,Pfizer/BioNTech,47.3333,13.3333
Austria,AUT,1/21/2021,161965,161965,12552,1394,Pfizer/BioNTech,47.3333,13.3333
Austria,AUT,1/22/2021,166956,166956,11797,1310,Pfizer/BioNTech,47.3333,13.3333
Austria,AUT,1/23/2021,169549,169549,11765,1306,Pfizer/BioNTech,47.3333,13.3333
Austria,AUT,1/24/2021,170144,170144,9622,1068,Pfizer/BioNTech,47.3333,13.3333
Bahrain,BHR,12/23/2020,38965,38965,,,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,12/24/2020,50071,50071,11106,6527,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,12/25/2020,50543,50543,5789,3402,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,12/26/2020,51556,51556,4197,2467,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,12/27/2020,53614,53614,3662,2152,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,12/28/2020,55014,55014,3210,1886,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,12/29/2020,56041,56041,2846,1673,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,12/30/2020,57317,57317,2622,1541,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,12/31/2020,58643,58643,1225,720,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,1/1/2021,59351,59351,1258,739,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,1/2/2021,60097,60097,1220,717,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,1/3/2021,60689,60689,1011,594,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,1/4/2021,61612,61612,943,554,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,1/5/2021,63893,63893,1122,659,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,1/6/2021,68472,68472,1594,937,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,1/7/2021,72239,72239,1942,1141,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,1/8/2021,78291,78291,2706,1590,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,1/9/2021,84157,84157,3437,2020,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,1/10/2021,89250,89250,4080,2398,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,1/11/2021,92598,92598,4427,2602,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,1/12/2021,97776,97776,4840,2844,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,1/13/2021,101363,101363,4699,2762,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,1/14/2021,109566,109566,5332,3134,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,1/15/2021,122819,122819,6361,3738,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,1/16/2021,137159,137159,7572,4450,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,1/17/2021,141563,141563,7473,4392,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,1/18/2021,142831,142831,7176,4217,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,1/19/2021,143596,143596,6546,3847,"Pfizer/BioNTech, Sinopharm",26,50.55
Bahrain,BHR,1/20/2021,144130,144130,6110,3591,"Pfizer/BioNTech, Sinopharm",26,50.55
Belgium,BEL,12/28/2020,298,298,,,Pfizer/BioNTech,50.8333,4
Belgium,BEL,12/29/2020,299,299,1,0,Pfizer/BioNTech,50.8333,4
Belgium,BEL,12/30/2020,766,766,234,20,Pfizer/BioNTech,50.8333,4
Belgium,BEL,12/31/2020,775,775,159,14,Pfizer/BioNTech,50.8333,4
Belgium,BEL,1/1/2021,784,784,122,11,Pfizer/BioNTech,50.8333,4
Belgium,BEL,1/2/2021,,,97,8,Pfizer/BioNTech,50.8333,4
Belgium,BEL,1/3/2021,,,81,7,Pfizer/BioNTech,50.8333,4
Belgium,BEL,1/4/2021,785,785,70,6,Pfizer/BioNTech,50.8333,4
Belgium,BEL,1/5/2021,2283,2283,283,24,Pfizer/BioNTech,50.8333,4
Belgium,BEL,1/6/2021,5916,5916,736,64,Pfizer/BioNTech,50.8333,4
Belgium,BEL,1/7/2021,13757,13757,1855,160,Pfizer/BioNTech,50.8333,4
Belgium,BEL,1/8/2021,22723,22723,3134,270,Pfizer/BioNTech,50.8333,4
Belgium,BEL,1/9/2021,25830,25830,3578,309,Pfizer/BioNTech,50.8333,4
Belgium,BEL,1/10/2021,26223,26223,3634,314,Pfizer/BioNTech,50.8333,4
Belgium,BEL,1/11/2021,31573,31573,4398,379,Pfizer/BioNTech,50.8333,4
Belgium,BEL,1/12/2021,46271,46271,6284,542,Pfizer/BioNTech,50.8333,4
Belgium,BEL,1/13/2021,65822,65822,8558,738,Pfizer/BioNTech,50.8333,4
Belgium,BEL,1/14/2021,85996,85996,10320,890,Pfizer/BioNTech,50.8333,4
Belgium,BEL,1/15/2021,106885,106885,12023,1037,Pfizer/BioNTech,50.8333,4
Belgium,BEL,1/16/2021,111552,111552,12246,1057,Pfizer/BioNTech,50.8333,4
Belgium,BEL,1/17/2021,114298,114298,12582,1086,Pfizer/BioNTech,50.8333,4
Belgium,BEL,1/18/2021,123517,123408,13135,1133,Pfizer/BioNTech,50.8333,4
Belgium,BEL,1/19/2021,137279,137068,13001,1122,Pfizer/BioNTech,50.8333,4
Belgium,BEL,1/20/2021,151375,151080,12222,1055,Pfizer/BioNTech,50.8333,4
Belgium,BEL,1/21/2021,163783,163410,11112,959,Pfizer/BioNTech,50.8333,4
Belgium,BEL,1/22/2021,174307,173899,9632,831,Pfizer/BioNTech,50.8333,4
Brazil,BRA,1/16/2021,0,0,,,Sinovac,-10,-55
Brazil,BRA,1/17/2021,112,112,112,1,Sinovac,-10,-55
Brazil,BRA,1/18/2021,1109,1109,554,3,Sinovac,-10,-55
Brazil,BRA,1/19/2021,11470,11470,3823,18,Sinovac,-10,-55
Brazil,BRA,1/20/2021,28543,28543,7136,34,Sinovac,-10,-55
Brazil,BRA,1/21/2021,136519,136519,27304,128,Sinovac,-10,-55
Brazil,BRA,1/22/2021,245877,245877,40980,193,Sinovac,-10,-55
Brazil,BRA,1/23/2021,537774,537774,76825,361,Sinovac,-10,-55
Brazil,BRA,1/24/2021,604722,604722,86373,406,Sinovac,-10,-55
Bulgaria,BGR,12/29/2020,1719,1719,,,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,12/30/2020,4608,4608,2889,416,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,12/31/2020,,,1477,213,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,1/1/2021,4739,4739,1007,145,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,1/2/2021,,,799,115,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,1/3/2021,,,675,97,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,1/4/2021,,,592,85,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,1/5/2021,5448,5448,533,77,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,1/6/2021,7913,7913,472,68,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,1/7/2021,11117,11117,920,132,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,1/8/2021,13355,13355,1231,177,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,1/9/2021,13473,13473,1222,176,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,1/10/2021,,,1246,179,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,1/11/2021,14161,14161,1270,183,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,1/12/2021,15780,15780,1476,212,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,1/13/2021,17038,17038,1304,188,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,1/14/2021,17686,17686,938,135,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,1/15/2021,18126,18126,682,98,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,1/16/2021,18332,18332,694,100,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,1/17/2021,18453,18453,662,95,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,1/18/2021,19638,18524,782,113,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,1/19/2021,22226,19058,921,133,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,1/20/2021,24127,19834,1013,146,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,1/21/2021,25251,20719,1081,156,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,1/22/2021,26101,21496,1139,164,"Moderna, Pfizer/BioNTech",43,25
Bulgaria,BGR,1/23/2021,26119,21509,1112,160,"Moderna, Pfizer/BioNTech",43,25
Canada,CAN,12/14/2020,297,297,,,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,12/15/2020,1163,1163,866,23,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,12/16/2020,3683,3683,1693,45,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,12/17/2020,7201,7201,2301,61,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,12/18/2020,10615,10615,2580,68,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,12/19/2020,11894,11894,2319,61,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,12/20/2020,14492,14492,2366,63,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,12/21/2020,20866,20866,2938,78,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,12/22/2020,26287,26287,3589,95,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,12/23/2020,35089,35089,4487,119,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,12/24/2020,45398,45398,5457,145,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,12/25/2020,45700,45700,5012,133,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,12/26/2020,48719,48719,5261,139,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,12/27/2020,52280,52280,5398,143,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,12/28/2020,59449,59449,5512,146,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,12/29/2020,70749,70749,6352,168,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,12/30/2020,79482,79482,6342,168,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,12/31/2020,95832,95832,7205,191,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,1/1/2021,104347,104347,8378,222,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,1/2/2021,112425,112425,9101,241,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,1/3/2021,117727,117727,9350,248,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,1/4/2021,136759,136759,11044,293,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,1/5/2021,155527,155527,12111,321,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,1/6/2021,183690,183690,14887,394,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,1/7/2021,219464,219464,17662,468,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,1/8/2021,261234,261234,22412,594,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,1/9/2021,297352,297352,26418,700,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,1/10/2021,321049,321049,29046,770,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,1/11/2021,360160,360160,31914,846,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,1/12/2021,388493,388493,33281,882,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,1/13/2021,419209,419209,33646,891,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,1/14/2021,459492,459492,34290,909,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,1/15/2021,507687,507687,35208,933,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,1/16/2021,543291,543291,35134,931,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,1/17/2021,570742,570742,35670,945,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,1/18/2021,614666,614666,36358,963,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,1/19/2021,651139,651139,37521,994,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,1/20/2021,696242,696242,39576,1049,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,1/21/2021,738864,738864,39910,1057,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,1/22/2021,776606,776606,38417,1018,"Moderna, Pfizer/BioNTech",60,-95
Canada,CAN,1/23/2021,801238,801238,36850,976,"Moderna, Pfizer/BioNTech",60,-95
Chile,CHL,12/24/2020,420,420,,,Pfizer/BioNTech,-30,-71
Chile,CHL,12/25/2020,5191,5191,4771,250,Pfizer/BioNTech,-30,-71
Chile,CHL,12/26/2020,8335,8335,3958,207,Pfizer/BioNTech,-30,-71
Chile,CHL,12/27/2020,8646,8646,2742,143,Pfizer/BioNTech,-30,-71
Chile,CHL,12/28/2020,,,2069,108,Pfizer/BioNTech,-30,-71
Chile,CHL,12/29/2020,,,1665,87,Pfizer/BioNTech,-30,-71
Chile,CHL,12/30/2020,,,1396,73,Pfizer/BioNTech,-30,-71
Chile,CHL,12/31/2020,,,1204,63,Pfizer/BioNTech,-30,-71
Chile,CHL,1/1/2021,,,530,28,Pfizer/BioNTech,-30,-71
Chile,CHL,1/2/2021,,,88,5,Pfizer/BioNTech,-30,-71
Chile,CHL,1/3/2021,,,51,3,Pfizer/BioNTech,-30,-71
Chile,CHL,1/4/2021,9051,9051,51,3,Pfizer/BioNTech,-30,-71
Chile,CHL,1/5/2021,10494,10494,250,13,Pfizer/BioNTech,-30,-71
Chile,CHL,1/6/2021,10699,10699,272,14,Pfizer/BioNTech,-30,-71
Chile,CHL,1/7/2021,,,344,18,Pfizer/BioNTech,-30,-71
Chile,CHL,1/8/2021,,,417,22,Pfizer/BioNTech,-30,-71
Chile,CHL,1/9/2021,,,489,26,Pfizer/BioNTech,-30,-71
Chile,CHL,1/10/2021,,,562,29,Pfizer/BioNTech,-30,-71
Chile,CHL,1/11/2021,,,635,33,Pfizer/BioNTech,-30,-71
Chile,CHL,1/12/2021,,,508,27,Pfizer/BioNTech,-30,-71
Chile,CHL,1/13/2021,14612,11743,559,29,Pfizer/BioNTech,-30,-71
Chile,CHL,1/14/2021,18526,12787,1038,54,Pfizer/BioNTech,-30,-71
Chile,CHL,1/15/2021,21876,13755,1437,75,Pfizer/BioNTech,-30,-71
Chile,CHL,1/16/2021,21937,13766,1366,71,Pfizer/BioNTech,-30,-71
Chile,CHL,1/17/2021,21972,13781,1291,68,Pfizer/BioNTech,-30,-71
Chile,CHL,1/18/2021,32385,24025,2699,141,Pfizer/BioNTech,-30,-71
Chile,CHL,1/19/2021,50924,42564,5267,276,Pfizer/BioNTech,-30,-71
Chile,CHL,1/20/2021,54036,45676,5632,295,Pfizer/BioNTech,-30,-71
Chile,CHL,1/21/2021,62822,54458,6328,331,Pfizer/BioNTech,-30,-71
Chile,CHL,1/22/2021,63047,54683,5882,308,Pfizer/BioNTech,-30,-71
China,CHN,12/15/2020,1500000,1500000,,,"CNBG, Sinovac",35,105
China,CHN,12/16/2020,,,187500,130,"CNBG, Sinovac",35,105
China,CHN,12/17/2020,,,187500,130,"CNBG, Sinovac",35,105
China,CHN,12/18/2020,,,187500,130,"CNBG, Sinovac",35,105
China,CHN,12/19/2020,,,187500,130,"CNBG, Sinovac",35,105
China,CHN,12/20/2020,,,187500,130,"CNBG, Sinovac",35,105
China,CHN,12/21/2020,,,187500,130,"CNBG, Sinovac",35,105
China,CHN,12/22/2020,,,187500,130,"CNBG, Sinovac",35,105
China,CHN,12/23/2020,,,187500,130,"CNBG, Sinovac",35,105
China,CHN,12/24/2020,,,187500,130,"CNBG, Sinovac",35,105
China,CHN,12/25/2020,,,187500,130,"CNBG, Sinovac",35,105
China,CHN,12/26/2020,,,187500,130,"CNBG, Sinovac",35,105
China,CHN,12/27/2020,,,187500,130,"CNBG, Sinovac",35,105
China,CHN,12/28/2020,,,187500,130,"CNBG, Sinovac",35,105
China,CHN,12/29/2020,,,187500,130,"CNBG, Sinovac",35,105
China,CHN,12/30/2020,,,187500,130,"CNBG, Sinovac",35,105
China,CHN,12/31/2020,4500000,4500000,187500,130,"CNBG, Sinovac",35,105
China,CHN,1/1/2021,,,232143,161,"CNBG, Sinovac",35,105
China,CHN,1/2/2021,,,276786,192,"CNBG, Sinovac",35,105
China,CHN,1/3/2021,,,321429,223,"CNBG, Sinovac",35,105
China,CHN,1/4/2021,,,366071,254,"CNBG, Sinovac",35,105
China,CHN,1/5/2021,,,410714,285,"CNBG, Sinovac",35,105
China,CHN,1/6/2021,,,455357,316,"CNBG, Sinovac",35,105
China,CHN,1/7/2021,,,500000,347,"CNBG, Sinovac",35,105
China,CHN,1/8/2021,,,500000,347,"CNBG, Sinovac",35,105
China,CHN,1/9/2021,9000000,9000000,500000,347,"CNBG, Sinovac",35,105
China,CHN,1/10/2021,,,464286,323,"CNBG, Sinovac",35,105
China,CHN,1/11/2021,,,428571,298,"CNBG, Sinovac",35,105
China,CHN,1/12/2021,,,392857,273,"CNBG, Sinovac",35,105
China,CHN,1/13/2021,10000000,10000000,357143,248,"CNBG, Sinovac",35,105
China,CHN,1/14/2021,,,387755,269,"CNBG, Sinovac",35,105
China,CHN,1/15/2021,,,418367,291,"CNBG, Sinovac",35,105
China,CHN,1/16/2021,,,448980,312,"CNBG, Sinovac",35,105
China,CHN,1/17/2021,,,515306,358,"CNBG, Sinovac",35,105
China,CHN,1/18/2021,,,581633,404,"CNBG, Sinovac",35,105
China,CHN,1/19/2021,,,647959,450,"CNBG, Sinovac",35,105
China,CHN,1/20/2021,15000000,15000000,714286,496,"CNBG, Sinovac",35,105
Costa Rica,CRI,12/24/2020,55,,,,Pfizer/BioNTech,10,-84
Costa Rica,CRI,12/25/2020,,,240,47,Pfizer/BioNTech,10,-84
Costa Rica,CRI,12/26/2020,,,240,47,Pfizer/BioNTech,10,-84
Costa Rica,CRI,12/27/2020,,,240,47,Pfizer/BioNTech,10,-84
Costa Rica,CRI,12/28/2020,,,240,47,Pfizer/BioNTech,10,-84
Costa Rica,CRI,12/29/2020,,,240,47,Pfizer/BioNTech,10,-84
Costa Rica,CRI,12/30/2020,,,240,47,Pfizer/BioNTech,10,-84
Costa Rica,CRI,12/31/2020,,,240,47,Pfizer/BioNTech,10,-84
Costa Rica,CRI,1/1/2021,,,240,47,Pfizer/BioNTech,10,-84
Costa Rica,CRI,1/2/2021,,,240,47,Pfizer/BioNTech,10,-84
Costa Rica,CRI,1/3/2021,2455,,240,47,Pfizer/BioNTech,10,-84
Costa Rica,CRI,1/4/2021,,,414,81,Pfizer/BioNTech,10,-84
Costa Rica,CRI,1/5/2021,,,588,115,Pfizer/BioNTech,10,-84
Costa Rica,CRI,1/6/2021,,,763,150,Pfizer/BioNTech,10,-84
Costa Rica,CRI,1/7/2021,,,937,184,Pfizer/BioNTech,10,-84
Costa Rica,CRI,1/8/2021,9751,,1111,218,Pfizer/BioNTech,10,-84
Costa Rica,CRI,1/9/2021,,,1385,272,Pfizer/BioNTech,10,-84
Costa Rica,CRI,1/10/2021,,,1659,326,Pfizer/BioNTech,10,-84
Costa Rica,CRI,1/11/2021,,,1759,345,Pfizer/BioNTech,10,-84
Costa Rica,CRI,1/12/2021,,,1859,365,Pfizer/BioNTech,10,-84
Costa Rica,CRI,1/13/2021,,,1959,385,Pfizer/BioNTech,10,-84
Costa Rica,CRI,1/14/2021,,,2058,404,Pfizer/BioNTech,10,-84
Costa Rica,CRI,1/15/2021,24859,24804,2158,424,Pfizer/BioNTech,10,-84
Costa Rica,CRI,1/16/2021,,,2066,406,Pfizer/BioNTech,10,-84
Costa Rica,CRI,1/17/2021,,,1973,387,Pfizer/BioNTech,10,-84
Costa Rica,CRI,1/18/2021,29389,29257,1880,369,Pfizer/BioNTech,10,-84
Croatia,HRV,12/30/2020,7864,7864,,,Pfizer/BioNTech,45.167,15.5
Croatia,HRV,12/31/2020,,,1105,269,Pfizer/BioNTech,45.167,15.5
Croatia,HRV,1/1/2021,,,1105,269,Pfizer/BioNTech,45.167,15.5
Croatia,HRV,1/2/2021,,,1105,269,Pfizer/BioNTech,45.167,15.5
Croatia,HRV,1/3/2021,12285,12285,1105,269,Pfizer/BioNTech,45.167,15.5
Croatia,HRV,1/4/2021,,,1036,252,Pfizer/BioNTech,45.167,15.5
Croatia,HRV,1/5/2021,13798,13798,989,241,Pfizer/BioNTech,45.167,15.5
Croatia,HRV,1/6/2021,,,1334,325,Pfizer/BioNTech,45.167,15.5
Croatia,HRV,1/7/2021,20603,20603,1662,405,Pfizer/BioNTech,45.167,15.5
Croatia,HRV,1/8/2021,24985,24985,2130,519,Pfizer/BioNTech,45.167,15.5
Croatia,HRV,1/9/2021,30000,30000,2689,655,Pfizer/BioNTech,45.167,15.5
Croatia,HRV,1/10/2021,,,2693,656,Pfizer/BioNTech,45.167,15.5
Croatia,HRV,1/11/2021,,,2748,669,Pfizer/BioNTech,45.167,15.5
Croatia,HRV,1/12/2021,,,2802,683,Pfizer/BioNTech,45.167,15.5
Croatia,HRV,1/13/2021,34553,34553,2479,604,Pfizer/BioNTech,45.167,15.5
Croatia,HRV,1/14/2021,38000,38000,2485,605,Pfizer/BioNTech,45.167,15.5
Croatia,HRV,1/15/2021,41532,41532,2364,576,Pfizer/BioNTech,45.167,15.5
Croatia,HRV,1/16/2021,45906,45906,2272,553,Pfizer/BioNTech,45.167,15.5
Croatia,HRV,1/17/2021,,,2510,611,Pfizer/BioNTech,45.167,15.5
Croatia,HRV,1/18/2021,,,2747,669,Pfizer/BioNTech,45.167,15.5
Croatia,HRV,1/19/2021,54304,54304,2984,727,Pfizer/BioNTech,45.167,15.5
Croatia,HRV,1/20/2021,,,3329,811,Pfizer/BioNTech,45.167,15.5
Croatia,HRV,1/21/2021,,,3343,814,Pfizer/BioNTech,45.167,15.5
Croatia,HRV,1/22/2021,64951,64951,3346,815,Pfizer/BioNTech,45.167,15.5
Cyprus,CYP,1/6/2021,3901,,,,Pfizer/BioNTech,35,33
Cyprus,CYP,1/7/2021,,,534,610,Pfizer/BioNTech,35,33
Cyprus,CYP,1/8/2021,,,534,610,Pfizer/BioNTech,35,33
Cyprus,CYP,1/9/2021,,,534,610,Pfizer/BioNTech,35,33
Cyprus,CYP,1/10/2021,6035,,534,610,Pfizer/BioNTech,35,33
Cyprus,CYP,1/11/2021,,,594,678,Pfizer/BioNTech,35,33
Cyprus,CYP,1/12/2021,,,635,725,Pfizer/BioNTech,35,33
Cyprus,CYP,1/13/2021,,,664,758,Pfizer/BioNTech,35,33
Cyprus,CYP,1/14/2021,,,708,808,Pfizer/BioNTech,35,33
Cyprus,CYP,1/15/2021,10226,,751,857,Pfizer/BioNTech,35,33
Cyprus,CYP,1/16/2021,,,821,937,Pfizer/BioNTech,35,33
Cyprus,CYP,1/17/2021,,,891,1017,Pfizer/BioNTech,35,33
Cyprus,CYP,1/18/2021,,,917,1047,Pfizer/BioNTech,35,33
Cyprus,CYP,1/19/2021,,,943,1077,Pfizer/BioNTech,35,33
Cyprus,CYP,1/20/2021,,,969,1106,Pfizer/BioNTech,35,33
Cyprus,CYP,1/21/2021,,,996,1137,Pfizer/BioNTech,35,33
Cyprus,CYP,1/22/2021,17379,15322,1022,1167,Pfizer/BioNTech,35,33
Czechia,CZE,12/27/2020,1246,1246,,,"Moderna, Pfizer/BioNTech",49.75,15.5
Czechia,CZE,12/28/2020,3475,3475,2229,208,"Moderna, Pfizer/BioNTech",49.75,15.5
